age,capital_gain,capital_loss,education,final_weight,hours_worked_per_week,marital_status,native_country,occupation,race,relationship,is_male,workclass,over_threshold
44,0.0,0.0,10,208606,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,1
48,0.0,0.0,13,120902,40,Married-civ-spouse,United-States,Tech-support,White,Husband,True,Private,1
17,0.0,0.0,7,81010,20,Never-married,United-States,Sales,White,Own-child,False,Private,0
52,7688.0,0.0,13,617021,40,Married-civ-spouse,United-States,Tech-support,Black,Husband,True,Federal-gov,1
44,0.0,0.0,10,721161,40,Separated,United-States,Machine-op-inspct,Black,Not-in-family,True,Private,0
45,0.0,0.0,10,197332,55,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Self-emp-inc,1
70,0.0,0.0,10,220589,12,Widowed,United-States,Exec-managerial,White,Not-in-family,False,Private,0
35,0.0,0.0,13,202683,40,Never-married,United-States,?,White,Not-in-family,True,?,0
41,0.0,0.0,13,343591,10,Separated,United-States,Prof-specialty,White,Unmarried,False,Local-gov,0
24,0.0,0.0,9,412156,40,Married-civ-spouse,Mexico,?,White,Wife,False,?,0
45,0.0,0.0,13,364365,35,Never-married,United-States,Sales,White,Not-in-family,False,Self-emp-not-inc,0
32,3103.0,0.0,10,108247,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,1
45,0.0,0.0,9,34248,50,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0
41,0.0,0.0,12,136419,75,Married-civ-spouse,United-States,Tech-support,White,Husband,True,Private,1
56,0.0,0.0,12,101128,25,Married-spouse-absent,Iran,Other-service,White,Not-in-family,True,Private,0
31,0.0,0.0,13,179186,90,Married-civ-spouse,United-States,Sales,Black,Husband,True,Private,1
59,0.0,0.0,9,99131,40,Married-civ-spouse,United-States,Adm-clerical,White,Wife,False,Private,0
28,7688.0,0.0,11,142764,45,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,1
68,0.0,0.0,13,40956,25,Married-civ-spouse,United-States,?,White,Husband,True,?,0
25,0.0,1726.0,13,122489,60,Never-married,United-States,Exec-managerial,White,Own-child,False,Private,0
23,0.0,0.0,13,53245,40,Never-married,United-States,Prof-specialty,White,Not-in-family,True,Federal-gov,0
18,0.0,0.0,10,78567,30,Never-married,United-States,?,White,Own-child,True,?,0
46,0.0,0.0,13,122177,60,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Local-gov,0
45,5013.0,0.0,13,56904,45,Married-civ-spouse,United-States,Adm-clerical,White,Husband,True,Federal-gov,0
36,0.0,0.0,9,143385,60,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Self-emp-not-inc,0
34,0.0,0.0,10,215047,45,Never-married,United-States,Exec-managerial,White,Not-in-family,True,Private,0
60,0.0,0.0,9,208915,40,Widowed,Cambodia,Craft-repair,Asian-Pac-Islander,Other-relative,False,Private,0
38,0.0,0.0,9,37931,40,Married-civ-spouse,United-States,Protective-serv,White,Husband,True,Local-gov,1
34,0.0,0.0,10,192900,35,Never-married,United-States,Farming-fishing,White,Not-in-family,True,Self-emp-not-inc,0
31,0.0,0.0,10,261943,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,0
41,0.0,0.0,14,117012,55,Never-married,United-States,Exec-managerial,White,Not-in-family,False,Self-emp-not-inc,0
32,0.0,0.0,9,311524,38,Never-married,United-States,Craft-repair,Black,Own-child,True,Private,0
50,3103.0,0.0,11,158294,40,Married-civ-spouse,United-States,Tech-support,White,Husband,True,Private,1
40,0.0,0.0,9,308296,40,Divorced,United-States,Other-service,White,Own-child,False,Self-emp-not-inc,0
24,0.0,0.0,13,311311,40,Never-married,United-States,Sales,White,Not-in-family,True,Private,0
46,0.0,1902.0,14,138107,60,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Local-gov,1
28,0.0,1902.0,13,142712,57,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
54,0.0,0.0,9,204567,40,Widowed,United-States,Adm-clerical,White,Unmarried,False,Local-gov,0
18,0.0,0.0,7,151404,15,Never-married,United-States,?,White,Own-child,False,?,0
77,0.0,0.0,9,189173,35,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,0
45,0.0,0.0,13,34307,40,Divorced,United-States,Prof-specialty,White,Unmarried,False,Private,0
25,0.0,0.0,13,203279,20,Never-married,India,Prof-specialty,Asian-Pac-Islander,Not-in-family,True,State-gov,0
27,0.0,0.0,13,157612,60,Separated,United-States,Exec-managerial,White,Not-in-family,False,Private,0
32,0.0,0.0,9,317647,40,Never-married,United-States,Transport-moving,White,Own-child,True,State-gov,0
42,0.0,0.0,12,45363,50,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,0
42,0.0,0.0,11,219155,45,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,1
27,0.0,0.0,9,86153,40,Never-married,Germany,Tech-support,White,Unmarried,False,Private,0
18,0.0,0.0,7,28648,40,Never-married,United-States,Other-service,White,Other-relative,False,Private,0
40,0.0,0.0,11,336707,60,Separated,United-States,Craft-repair,White,Not-in-family,False,Private,0
29,0.0,0.0,4,144063,72,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Self-emp-not-inc,0
60,0.0,0.0,7,220342,35,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Self-emp-not-inc,0
67,10605.0,0.0,10,279980,10,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,1
30,0.0,0.0,6,123178,50,Never-married,United-States,Craft-repair,White,Not-in-family,True,Private,0
48,0.0,0.0,10,377401,40,Divorced,United-States,Sales,White,Not-in-family,True,Private,1
39,0.0,0.0,9,360494,40,Never-married,United-States,Transport-moving,White,Not-in-family,True,Private,0
54,14084.0,0.0,13,155233,40,Never-married,United-States,Adm-clerical,White,Not-in-family,False,Private,1
41,0.0,0.0,14,32185,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Local-gov,1
30,0.0,0.0,13,127610,35,Never-married,United-States,Adm-clerical,White,Not-in-family,False,Federal-gov,0
40,0.0,0.0,13,176069,45,Divorced,United-States,Prof-specialty,White,Not-in-family,False,Private,0
47,10520.0,0.0,13,112200,45,Never-married,United-States,Exec-managerial,Black,Not-in-family,True,Self-emp-not-inc,1
31,0.0,0.0,5,119735,40,Never-married,Mexico,Machine-op-inspct,White,Unmarried,True,Private,0
58,0.0,0.0,9,33309,80,Widowed,United-States,Farming-fishing,White,Not-in-family,True,Self-emp-not-inc,0
33,0.0,0.0,9,34572,40,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0
33,0.0,0.0,13,192256,50,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Self-emp-not-inc,0
32,0.0,0.0,9,262153,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
45,0.0,0.0,10,270842,40,Divorced,United-States,Other-service,White,Not-in-family,False,Private,0
68,0.0,2377.0,14,202699,42,Married-civ-spouse,?,Prof-specialty,White,Husband,True,State-gov,1
35,0.0,0.0,12,202263,38,Never-married,United-States,Exec-managerial,White,Not-in-family,True,Private,0
68,0.0,0.0,16,89011,50,Married-civ-spouse,Canada,Prof-specialty,White,Husband,True,Self-emp-not-inc,0
53,0.0,0.0,15,340723,40,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Private,0
80,0.0,0.0,9,138737,20,Divorced,United-States,Adm-clerical,White,Other-relative,False,Private,0
60,0.0,0.0,12,114413,30,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0
77,0.0,0.0,1,161552,60,Widowed,United-States,Exec-managerial,White,Not-in-family,False,Self-emp-not-inc,0
41,0.0,0.0,12,222813,45,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,1
46,0.0,0.0,11,164682,40,Separated,United-States,Prof-specialty,White,Not-in-family,True,Private,0
64,6418.0,0.0,14,51286,65,Married-civ-spouse,United-States,Sales,White,Husband,True,Self-emp-inc,1
29,0.0,0.0,9,342989,40,Never-married,United-States,Adm-clerical,White,Own-child,False,Private,0
18,0.0,0.0,6,142751,40,Never-married,United-States,Handlers-cleaners,White,Not-in-family,True,Private,0
47,0.0,0.0,13,191957,40,Married-civ-spouse,United-States,Sales,Black,Husband,True,Private,1
61,0.0,0.0,9,141745,40,Divorced,United-States,Other-service,Black,Not-in-family,False,Private,0
41,15024.0,0.0,15,153132,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Self-emp-not-inc,1
36,0.0,0.0,10,232142,80,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,True,Private,0
35,0.0,0.0,9,30529,40,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,True,Private,0
45,0.0,0.0,10,169180,45,Widowed,United-States,Other-service,White,Unmarried,False,Private,0
43,0.0,1887.0,9,142725,80,Married-civ-spouse,United-States,Other-service,White,Husband,True,Private,1
57,0.0,0.0,9,187138,40,Divorced,United-States,Adm-clerical,White,Not-in-family,False,Private,0
53,0.0,1669.0,14,137250,35,Widowed,United-States,Prof-specialty,Black,Unmarried,False,Local-gov,0
51,0.0,0.0,12,124963,45,Married-civ-spouse,United-States,Sales,White,Husband,True,Without-pay,0
60,0.0,0.0,11,127712,45,Widowed,Poland,Machine-op-inspct,White,Not-in-family,False,Private,0
32,0.0,0.0,9,193285,40,Never-married,United-States,Craft-repair,White,Own-child,True,Private,0
18,0.0,0.0,10,343059,40,Never-married,United-States,Sales,White,Own-child,False,Private,0
52,15024.0,0.0,10,338816,45,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
41,0.0,0.0,3,243607,40,Married-civ-spouse,Mexico,Adm-clerical,White,Husband,True,Private,0
27,0.0,0.0,10,212506,40,Divorced,United-States,Adm-clerical,Black,Unmarried,False,Private,0
50,0.0,2051.0,9,105010,20,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Self-emp-not-inc,0
39,0.0,0.0,13,30875,40,Divorced,United-States,Sales,White,Unmarried,False,Private,1
23,0.0,0.0,10,215443,70,Never-married,United-States,Other-service,White,Not-in-family,True,Private,0
48,7688.0,0.0,14,273767,40,Married-civ-spouse,United-States,Exec-managerial,White,Wife,False,Local-gov,1
29,0.0,0.0,7,85572,5,Married-civ-spouse,United-States,Other-service,White,Wife,False,Self-emp-not-inc,0
27,0.0,0.0,9,205188,60,Married-civ-spouse,United-States,Protective-serv,White,Husband,True,State-gov,0
24,0.0,0.0,9,200207,40,Never-married,United-States,Handlers-cleaners,White,Not-in-family,True,Private,0
51,0.0,0.0,13,161599,40,Divorced,?,Adm-clerical,White,Not-in-family,False,Private,0
38,3908.0,0.0,11,30509,50,Married-civ-spouse,United-States,Prof-specialty,White,Wife,False,Private,0
41,0.0,0.0,10,123306,40,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Private,0
28,0.0,0.0,7,268222,40,Never-married,United-States,?,Black,Not-in-family,False,?,0
29,0.0,0.0,9,119359,10,Married-civ-spouse,China,Prof-specialty,Asian-Pac-Islander,Wife,False,Private,1
55,0.0,0.0,9,164970,38,Married-civ-spouse,United-States,Other-service,Black,Husband,True,Private,0
31,0.0,0.0,11,114639,50,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Self-emp-not-inc,0
27,0.0,0.0,8,184477,40,Never-married,United-States,Other-service,White,Not-in-family,True,Private,0
40,0.0,0.0,10,303291,35,Married-civ-spouse,United-States,Other-service,White,Wife,False,Private,0
74,0.0,0.0,5,95630,10,Married-civ-spouse,United-States,?,White,Husband,True,?,0
44,0.0,1741.0,12,139161,40,Divorced,United-States,Adm-clerical,Black,Not-in-family,False,Federal-gov,0
19,0.0,0.0,9,80710,40,Never-married,United-States,?,White,Own-child,False,?,0
49,0.0,0.0,6,105614,50,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
18,0.0,0.0,9,109928,40,Never-married,United-States,Adm-clerical,Black,Own-child,False,Private,0
61,0.0,0.0,1,243019,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Self-emp-not-inc,0
49,1506.0,0.0,9,48120,40,Never-married,United-States,Transport-moving,Black,Unmarried,False,Private,0
42,0.0,0.0,4,369781,25,Divorced,United-States,Craft-repair,White,Unmarried,True,Self-emp-inc,0
64,15024.0,0.0,16,71807,50,Married-civ-spouse,?,Prof-specialty,White,Husband,True,Self-emp-not-inc,1
28,0.0,0.0,9,214881,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Local-gov,0
34,2977.0,0.0,10,117779,65,Divorced,United-States,Adm-clerical,White,Unmarried,False,Private,0
50,0.0,1408.0,12,240922,5,Never-married,United-States,Sales,White,Not-in-family,False,Self-emp-not-inc,0
17,0.0,0.0,6,158762,16,Never-married,United-States,Adm-clerical,White,Own-child,False,Private,0
27,0.0,0.0,10,289039,40,Never-married,United-States,Protective-serv,Asian-Pac-Islander,Unmarried,False,Local-gov,0
50,0.0,0.0,15,104849,40,Married-civ-spouse,India,Prof-specialty,Asian-Pac-Islander,Husband,True,Self-emp-inc,0
17,0.0,0.0,4,310885,36,Never-married,Mexico,Other-service,White,Own-child,True,Private,0
42,0.0,0.0,10,169980,50,Married-civ-spouse,United-States,Craft-repair,Black,Husband,True,Private,1
38,0.0,0.0,10,307404,40,Divorced,United-States,Adm-clerical,White,Unmarried,False,Federal-gov,0
48,0.0,1977.0,13,216414,70,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
60,0.0,0.0,9,52900,42,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Self-emp-not-inc,1
39,0.0,0.0,9,189344,40,Married-civ-spouse,Mexico,Machine-op-inspct,White,Husband,True,Private,0
38,2202.0,0.0,13,108140,45,Never-married,United-States,Exec-managerial,White,Not-in-family,True,Private,0
59,0.0,0.0,4,515712,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
24,0.0,0.0,5,479296,48,Never-married,United-States,Sales,White,Own-child,True,Private,0
46,0.0,0.0,13,96260,20,Divorced,United-States,Exec-managerial,White,Not-in-family,True,Self-emp-not-inc,0
50,0.0,0.0,9,321770,40,Divorced,United-States,Adm-clerical,White,Not-in-family,False,Private,0
53,0.0,1590.0,10,290290,50,Divorced,United-States,Prof-specialty,White,Not-in-family,True,Private,0
29,0.0,0.0,9,264961,45,Never-married,United-States,Craft-repair,White,Own-child,True,Private,0
20,0.0,0.0,10,333838,35,Never-married,United-States,Adm-clerical,White,Own-child,True,Private,0
35,0.0,0.0,10,22055,60,Married-civ-spouse,United-States,Prof-specialty,Amer-Indian-Eskimo,Husband,True,Private,0
49,0.0,0.0,11,27067,60,Never-married,United-States,Adm-clerical,White,Not-in-family,False,Self-emp-not-inc,0
17,0.0,0.0,7,74706,20,Never-married,United-States,Priv-house-serv,White,Own-child,True,Private,0
25,0.0,0.0,10,132327,40,Separated,Ecuador,Adm-clerical,Other,Other-relative,False,Private,0
41,0.0,0.0,9,421871,40,Married-civ-spouse,United-States,Craft-repair,Black,Husband,True,Private,1
37,0.0,0.0,11,74194,45,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Local-gov,0
67,0.0,0.0,16,239705,12,Married-civ-spouse,?,Prof-specialty,Black,Husband,True,State-gov,0
59,0.0,2205.0,10,191665,40,Widowed,United-States,?,White,Not-in-family,False,?,0
53,0.0,0.0,9,197014,35,Never-married,United-States,Craft-repair,White,Not-in-family,True,Self-emp-not-inc,0
25,27828.0,0.0,11,169905,40,Never-married,United-States,Sales,White,Not-in-family,True,Private,1
49,0.0,0.0,5,192203,40,Married-civ-spouse,Canada,Craft-repair,White,Husband,True,Self-emp-not-inc,0
42,0.0,0.0,9,186689,60,Married-civ-spouse,United-States,Other-service,Black,Wife,False,Private,0
23,0.0,0.0,10,115326,20,Never-married,United-States,Sales,White,Own-child,False,Private,0
36,0.0,0.0,9,341672,60,Married-spouse-absent,India,Adm-clerical,Asian-Pac-Islander,Other-relative,True,Private,0
19,0.0,0.0,9,264767,40,Never-married,United-States,?,White,Own-child,True,?,0
46,0.0,0.0,9,155489,43,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,1
28,0.0,0.0,10,113839,40,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0
35,0.0,0.0,13,233533,42,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0
64,0.0,0.0,11,135527,40,Divorced,United-States,Tech-support,White,Not-in-family,False,Private,0
49,0.0,0.0,9,163021,40,Divorced,United-States,Exec-managerial,White,Unmarried,False,Private,0
43,5178.0,0.0,13,171087,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
37,0.0,0.0,10,267085,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
29,0.0,0.0,9,270379,40,Never-married,United-States,Exec-managerial,Black,Unmarried,False,Private,0
56,0.0,0.0,13,97213,60,Never-married,United-States,Adm-clerical,White,Not-in-family,False,Federal-gov,0
33,0.0,0.0,14,96480,40,Never-married,Germany,Prof-specialty,White,Not-in-family,False,Local-gov,0
36,0.0,0.0,9,68798,30,Never-married,United-States,Other-service,White,Not-in-family,True,Private,0
64,0.0,0.0,10,47462,35,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Self-emp-not-inc,0
58,0.0,0.0,3,270131,70,Widowed,Mexico,Other-service,White,Unmarried,False,Private,0
43,0.0,0.0,14,221550,30,Never-married,Poland,Other-service,White,Not-in-family,False,Private,0
56,0.0,0.0,12,38573,45,Married-civ-spouse,United-States,Tech-support,White,Husband,True,Local-gov,1
20,0.0,0.0,9,400443,20,Never-married,United-States,Sales,White,Own-child,False,Private,0
31,0.0,0.0,11,73585,45,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,0
61,0.0,0.0,13,28291,40,Married-civ-spouse,United-States,Exec-managerial,White,Wife,False,Federal-gov,0
29,0.0,0.0,10,137240,45,Divorced,United-States,Handlers-cleaners,White,Not-in-family,True,Private,0
52,0.0,0.0,9,282674,40,Married-civ-spouse,United-States,Transport-moving,Amer-Indian-Eskimo,Husband,True,Private,1
54,0.0,0.0,9,139127,40,Divorced,United-States,Other-service,White,Not-in-family,False,Private,0
25,0.0,0.0,10,212302,40,Separated,United-States,Adm-clerical,White,Unmarried,False,Private,0
24,0.0,0.0,9,34506,40,Never-married,United-States,Machine-op-inspct,White,Unmarried,False,Private,0
23,2907.0,0.0,13,55674,40,Never-married,United-States,Protective-serv,White,Not-in-family,False,Private,0
63,0.0,0.0,5,201631,40,Married-civ-spouse,United-States,Farming-fishing,Black,Husband,True,Private,0
65,0.0,0.0,10,137354,20,Married-civ-spouse,United-States,?,Asian-Pac-Islander,Husband,True,?,0
32,0.0,0.0,7,375833,40,Never-married,United-States,Craft-repair,White,Other-relative,True,Private,0
34,0.0,0.0,9,93394,65,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0
28,0.0,0.0,2,95566,35,Married-spouse-absent,Dominican-Republic,Other-service,Other,Own-child,False,Private,0
29,0.0,0.0,9,148182,40,Married-civ-spouse,United-States,Transport-moving,Black,Husband,True,Local-gov,0
41,0.0,0.0,9,140886,40,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Private,0
